company,region,houses_count,points,satisfaction_level,reliability_level,violations_level,global_id
«УК «УЮТНЫЙ ДОМ-М»,"[Центральный , Южный , Юго-Восточный ]",27,76.59,92.49,96.0,98.51,1721301245
УК «ГАЛАКТИКА»,Северный ,37,76.58,93.49,0.0,97.95,1721301247
«УПРАВЛЕНИЕ МНОГОКВАРТИРНЫМИ ДОМАМИ»,Юго-Восточный ,25,76.58,92.16,0.0,99.29,1721301248
«ГАРАНТ»,Троицкий ,54,76.57,106.0,92.0,84.97,1721301249
«3 СМ»,Северный ,26,76.49,100.9,99.0,89.83,1721301250
«ЖИЛИЩНИК РАЙОНА ЮЖНОЕ БУТОВО»,Юго-Западный ,379,76.47,93.18,0.0,98.0,1721301251
«ЖИЛИЩНИК РАЙОНА ПЕРОВО»,Восточный ,351,76.47,93.55,0.0,97.62,1721301252
УПРАВЛЯЮЩАЯ КОМПАНИЯ «КУТУЗОВСКИЕ БЕРЕЗЫ»,Троицкий ,6,76.46,100.0,0.0,91.14,1721301253
«ЖИЛИЩНИК РАЙОНА КРЫЛАТСКОЕ»,Западный ,59,76.42,93.72,0.0,97.33,1721301254
«ЖИЛИЩНИК РАЙОНА ОРЕХОВО-БОРИСОВО СЕВЕРНОЕ»,Южный ,113,76.4,93.73,0.0,97.28,1721301255
«ЖИЛИЩНИК РАЙОНА ЗЯБЛИКОВО»,Южный ,124,76.39,92.79,50.0,97.93,1721301257
«ЖИЛИЩНИК РАЙОНА СЕВЕРНЫЙ»,Северо-Восточный ,51,76.38,93.83,0.0,97.11,1721301258
«ЖИЛИЩНИК БАСМАННОГО РАЙОНА»,Центральный ,504,76.32,94.84,0.0,95.97,1721301259
«ЖИЛИЩНИК РАЙОНА ЛОМОНОСОВСКИЙ»,Юго-Западный ,157,76.32,94.8,0.0,96.0,1721301260
«УПРАВЛЯЮЩАЯ КОМПАНИЯ КАПИТЕЛЬ»,Западный ,42,76.3,94.83,0.0,95.93,1721301261
«РЕЛЕНА 2000»,Центральный ,13,76.3,108.9,50.0,81.61,1721301262
«ЖИЛИЩНИК РАЙОНА ЧЕРЕМУШКИ»,Юго-Западный ,286,76.24,93.43,0.0,97.17,1721301263
«УПРАВЛЯЮЩАЯ КОМПАНИЯ ТЕРРИТОРИАЛЬНАЯ РЕМОНТНО-ЭКСПЛУАТАЦИОННАЯ КОМПАНИЯ»,Центральный ,32,76.24,93.86,0.0,96.75,1721301264
АКЦИОНЕРНОЕ ОБЩЕСТВО «РЕМОНТНО-ЭКСПЛУАТАЦИОННОЕ УПРАВЛЕНИЕ №24 РАЙОНА ИЗМАЙЛОВО»,Восточный ,173,76.23,92.28,0.0,98.29,1721301265
«УПРАВЛЯЮЩАЯ КОМПАНИЯ ЕДИНСТВО»,Юго-Восточный ,8,76.23,90.88,100.0,99.2,1721301266
«ЖИЛИЩНИК РАЙОНА ТВЕРСКОЙ»,Центральный ,432,76.17,96.33,0.0,94.1,1721301268
«ЭКСЖИЛСТРОЙ»,Центральный ,18,76.16,94.83,0.0,95.57,1721301269
«АВИЛОН-М»,Юго-Западный ,58,76.15,93.32,0.0,97.0,1721301270
«ЖИЛИЩНИК РАЙОНА БИРЮЛЕВО ВОСТОЧНОЕ»,Южный ,178,76.0,92.99,0.0,97.23,1721301271
«ЖИЛИЩНИК РАЙОНА МИТИНО»,Северо-Западный ,202,76.0,93.12,0.0,97.0,1721301272
«ИНФАНТА+»,Троицкий ,18,75.99,106.0,98.0,83.49,1721301273
УПРАВЛЯЮЩАЯ КОМПАНИЯ «ЮЖНОЕ МЕДВЕДКОВО»,Северо-Восточный ,7,75.93,93.85,0.0,95.98,1721301274
УПРАВЛЯЮЩАЯ КОМПАНИЯ «СПЕЦКОМПЛЕКС»,Северо-Восточный ,7,75.93,92.74,0.0,97.0,1721301275
«ЖИЛИЩНИК РАЙОНА ФИЛИ-ДАВЫДКОВО»,Западный ,292,75.92,92.77,0.0,97.0,1721301276
«ЖИЛИЩНИК РАЙОНА ЧЕРТАНОВО СЕВЕРНОЕ»,Южный ,72,75.85,92.8,0.0,96.82,1721301278
«ЖИЛИЩНИК РАЙОНА ЗАПАДНОЕ ДЕГУНИНО»,Северный ,80,75.81,95.23,0.0,94.29,1721301279
«ЭЛИТСТРОЙ»,Восточный ,45,75.81,95.0,0.0,94.52,1721301280
«ЕВРОТРЭВЭЛ 1»,Северный ,62,75.8,92.91,0.0,96.58,1721301281
«ЖИЛИЩНИК РАЙОНА ГОЛЬЯНОВО»,Восточный ,293,75.76,91.7,0.0,97.71,1721301282
«ЖИЛИЩНИК РАЙОНА БРАТЕЕВО»,Южный ,83,75.74,91.42,50.0,97.68,1721301283
ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО «РЕМОНТНО-ЭКСПЛУАТАЦИОННОЕ УПРАВЛЕНИЕ №56 РАЙОНА ВОСТОЧНЫЙ»,Восточный ,7,75.74,92.84,0.0,96.51,1721301284
«УПРАВЛЯЮЩАЯ КОМПАНИЯ ДОМАШНИЙ»,Юго-Восточный ,4,75.73,89.0,100.0,99.73,1721301285
«ЖИЛИЩНИК РАЙОНА ТЕПЛЫЙ СТАН»,Юго-Западный ,121,75.72,92.29,0.0,97.0,1721301286
«СТРОЙКА»,Северный ,49,75.71,92.6,0.0,96.67,1721301287
«УПРАВДОМ ТИНАО»,Троицкий ,18,75.7,100.0,0.0,89.24,1721301289
«ЖИЛИЩНИК РАЙОНА ХОРОШЕВО-МНЕВНИКИ»,Северо-Западный ,423,75.65,92.0,89.0,96.58,1721301290
«ЖИЛИЩНИК МОЖАЙСКОГО РАЙОНА»,Западный ,389,75.65,92.98,0.0,96.15,1721301291
«УК «МИР МИТИНО»,Северо-Западный ,5,75.63,90.2,0.0,98.88,1721301292
«ЖИЛИЩНИК РАЙОНА АКАДЕМИЧЕСКИЙ»,Юго-Западный ,328,75.61,92.43,0.0,96.59,1721301293
«ЖИЛИЩНИК РАЙОНА КОПТЕВО»,Северный ,141,75.61,90.74,0.0,98.29,1721301294
«ЛАКИ БИЗНЕС»,Северный ,39,75.61,91.91,0.0,97.11,1721301295
«СЕВЕР-СТРОЙ»,Северный ,79,75.6,92.29,0.0,96.7,1721301296
«УПРАВЛЯЮЩАЯ КОМПАНИЯ РЭУ-52 РАЙОНА СОКОЛЬНИКИ»,Восточный ,9,75.6,90.59,0.0,98.41,1721301297
«ЖИЛИЩНИК РАЙОНА КУНЦЕВО»,Западный ,358,75.58,91.94,0.0,97.0,1721301298
«ЖИЛИЩНИК ОСТАНКИНСКОГО РАЙОНА»,Северо-Восточный ,160,75.58,91.76,0.0,97.19,1721301300
«ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ДЕГУНИНО»,Северный ,129,75.57,91.72,0.0,97.2,1721301301
«ВОЛЖСКАЯ-1»,Юго-Восточный ,7,75.56,90.4,0.0,98.49,1721301302
«ЖИЛИЩНИК РАЙОНА ЩУКИНО»,Северо-Западный ,297,75.5,94.26,0.0,94.49,1721301303
«ЖИЛИЩНИК РАЙОНА СОКОЛИНАЯ ГОРА»,Восточный ,61,75.49,93.11,0.0,95.61,1721301304
«ЖИЛИЩНИК РАЙОНА ХАМОВНИКИ»,Центральный ,276,75.4,95.54,0.0,92.97,1721301305
«ЖИЛИЩНИК РАЙОНА ЛИАНОЗОВО»,Северо-Восточный ,122,75.35,91.19,0.0,97.19,1721301306
УПРАВЛЯЮЩАЯ ОРГАНИЗАЦИЯ «КУРЧАТОВСКИЙ»,Северо-Западный ,55,75.35,91.72,0.0,96.66,1721301307
«ЖИЛИЩНИК РАЙОНА ЗЮЗИНО»,Юго-Западный ,354,75.32,92.73,86.0,95.13,1721301308
«ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ИЗМАЙЛОВО»,Восточный ,177,75.28,92.2,0.0,96.0,1721301309
«ЖИЛИЩНИК РАЙОНА ВНУКОВО»,Западный ,104,75.27,94.51,50.0,93.41,1721301311
«УПРАВЛЯЮЩАЯ КОМПАНИЯ ЮНИ-ДОМ»,Восточный ,242,75.26,92.57,0.0,95.59,1721301312
УПРАВЛЯЮЩАЯ КОМПАНИЯ «ЗЕЛСИТИ КОМФОРТ»,Зеленоградский ,6,75.26,89.37,0.0,98.78,1721301313
«ЖИЛИЩНИК РАЙОНА ЯСЕНЕВО»,Юго-Западный ,128,75.12,90.0,0.0,97.77,1721301314
«ЖИЛИЩНИК ГОЛОВИНСКОГО РАЙОНА»,Северный ,68,75.12,89.55,50.0,98.0,1721301315
УПРАВЛЯЮЩАЯ КОМПАНИЯ ДИРЕКЦИЯ ЭКСПЛУАТАЦИИ ЗДАНИЙ «БЕГОВАЯ»,Северный ,44,75.1,96.81,0.0,90.95,1721301316
«ЖИЛИЩНИК ИВАНОВСКОГО РАЙОНА»,Восточный ,174,75.0,90.31,0.0,97.41,1721301317
«УПРАВЛЕНИЕ И ЭКСПЛУАТАЦИЯ НЕДВИЖИМОСТИ «ЭТАЛОН»,"[Центральный , Северный , Северо-Восточный , Восточный , Юго-Восточный , Юго-Западный ]",15,75.0,88.12,0.0,99.55,1721301318
«ЖИЛИЩНИК ДОНСКОГО РАЙОНА»,Южный ,143,75.0,94.31,0.0,93.32,1721301319
«УПРАВЛЯЮЩАЯ КОМПАНИЯ «ПАРТНЕР»,Северо-Восточный ,51,75.0,92.24,0.0,95.37,1721301320
«ЖИЛИЩНИК РАЙОНА НАГАТИНО-САДОВНИКИ»,Южный ,161,74.98,90.61,0.0,96.83,1721301322
«ДЕЗ ЛЕВОБЕРЕЖНЫЙ»,Северный ,89,74.96,90.7,0.0,96.71,1721301323
«ЖИЛИЩНИК РАЙОНА ЧЕРТАНОВО ЦЕНТРАЛЬНОЕ»,Южный ,120,74.94,90.13,0.0,97.21,1721301324
«ЖИЛИЩНИК ОБРУЧЕВСКОГО РАЙОНА»,Юго-Западный ,114,74.91,91.16,0.0,96.12,1721301325
«ЖИЛИЩНИК ДАНИЛОВСКОГО РАЙОНА»,Южный ,333,74.9,89.38,0.0,97.87,1721301326
«ЖИЛИЩНИК РАЙОНА ЗАМОСКВОРЕЧЬЕ»,Центральный ,196,74.9,97.47,0.0,89.79,1721301327
«ЖИЛИЩНИК РАЙОНА КАПОТНЯ»,Юго-Восточный ,77,74.86,91.0,0.0,96.0,1721301328
«ВЕКТОР»,Центральный ,13,74.84,93.86,0.0,93.25,1721301329
«УК СТРОЙПРАКТИК»,Восточный ,20,74.81,89.27,0.0,97.75,1721301330
«ЖИЛИЩНИК РАЙОНА ОЧАКОВО-МАТВЕЕВСКОЕ»,Западный ,208,74.79,90.83,0.0,96.15,1721301331
«ЖИЛИЩНИК РАЙОНА НЕКРАСОВКА»,Юго-Восточный ,45,74.79,90.62,0.0,96.35,1721301333
«ЖИЛИЩНИК КРАСНОСЕЛЬСКОГО РАЙОНА»,Центральный ,177,74.78,95.58,0.0,91.38,1721301334
«ЖИЛИЩНИК РАЙОНА ОТРАДНОЕ»,Северо-Восточный ,224,74.71,88.84,0.0,97.93,1721301335
«ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ БУТОВО»,Юго-Западный ,50,74.69,91.24,50.0,95.23,1721301336
«ЖИЛИЩНИК РАЙОНА АРБАТ»,Центральный ,153,74.64,99.68,0.0,86.91,1721301337
«ЖИЛИЩНИК РАЙОНА ФИЛЕВСКИЙ ПАРК»,Западный ,228,74.63,91.0,50.0,95.32,1721301338
«ЖИЛИЩНИК МЕЩАНСКОГО РАЙОНА»,Центральный ,209,74.63,96.38,0.0,90.2,1721301339
«ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ ТУШИНО»,Северо-Западный ,250,74.59,90.38,0.0,96.1,1721301340
УПРАВЛЯЮЩАЯ КОМПАНИЯ «СВИБЛОВ ГРАД»,Северо-Восточный ,116,74.59,89.52,0.0,96.95,1721301341
«ОЛИМП ЖКХ»,Северный ,2,74.58,95.59,0.0,90.85,1721301342
«ЖИЛИЩНИК РАЙОНА ЮЖНОЕ ТУШИНО»,Северо-Западный ,313,74.51,92.33,0.0,93.94,1721301344
«ВОСТОК-ЮНИОН»,Юго-Восточный ,2,74.49,87.15,0.0,99.0,1721301345
УПРАВЛЯЮЩАЯ КОМПАНИЯ «ЧЕТЫРЕ СОЛНЦА»,Юго-Восточный ,25,74.48,88.18,50.0,97.76,1721301346
«ЖИЛИЩНИК РАЙОНА КОНЬКОВО»,Юго-Западный ,209,74.46,88.31,50.0,97.59,1721301347
«УПРАВЛЯЮЩАЯ КОМПАНИЯ МУНИЦИПАЛЬНОГО РАЙОНА «СОКОЛИНАЯ ГОРА»,Восточный ,171,74.46,90.17,0.0,95.98,1721301348
«ЖИЛИЩНИК РАЙОНА ИЗМАЙЛОВО»,Восточный ,182,74.38,89.52,0.0,96.44,1721301349
«ЖИЛИЩНИК БУТЫРСКОГО РАЙОНА»,Северо-Восточный ,188,74.34,89.96,0.0,95.88,1721301350
«РЕМОНТНО - ЭКСПЛУАТАЦИОННОЕ УПРАВЛЕНИЕ № 40 РАЙОНА «ИВАНОВСКОЕ»,Восточный ,47,74.16,89.0,0.0,96.3,1721301351
«ЖИЛИЩНИК РАЙОНА МАРФИНО»,Северо-Восточный ,122,74.14,92.57,0.0,92.77,1721301352
«МАКС-XXI»,Северный ,35,74.12,91.51,0.0,93.8,1721301353
«ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ»,Восточный ,146,74.0,89.74,0.0,95.47,1721301355
«ЖИЛИЩНИК РАЙОНА БИБИРЕВО»,Северо-Восточный ,181,74.0,87.15,0.0,98.0,1721301356
«БАМОС ТРЕЙД»,Центральный ,36,74.0,92.46,0.0,92.57,1721301357
«УПРАВЛЯЮЩАЯ КОМПАНИЯ «ОТДЕЛСТРОЙКОНТРАКТ»,Южный ,2,73.99,84.98,0.0,100.0,1721301358
«УК МЕДИАН»,Северный ,4,73.95,84.72,85.0,99.74,1721301359
УК «ЮТА»,Северный ,41,73.93,89.52,0.0,95.3,1721301360
«ЖИЛИЩНИК РАЙОНА БЕГОВОЙ»,Северный ,106,73.84,87.6,0.0,96.99,1721301361
«УПРАВЛЯЮЩАЯ КОМПАНИЯ «ЛОСИНКА»,Северо-Восточный ,28,73.84,87.41,0.0,97.18,1721301362
«ЖИЛИЩНИК РАЙОНА МЕТРОГОРОДОК»,Восточный ,136,73.82,89.41,0.0,95.13,1721301363
«УПРАВЛЯЮЩАЯ КОМПАНИЯ-10 ПРЕСНЕНСКОГО РАЙОНА»,Центральный ,47,73.7,87.15,0.0,97.0,1721301364
«ЖИЛИЩНИК АЛЕКСЕЕВСКОГО РАЙОНА»,Северо-Восточный ,204,73.55,87.62,0.0,96.25,1721301366
«РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №2 САО»,Северный ,48,73.52,87.24,0.0,96.56,1721301367
« УПРАВЛЯЮЩАЯ КОМПАНИЯ «ОМЕГА»,Троицкий ,7,73.51,100.0,99.0,83.29,1721301368
«ЖИЛИЩНИК ТИМИРЯЗЕВСКОГО РАЙОНА»,Северный ,100,73.46,89.33,0.0,94.33,1721301369
«УК РЕМКОМПЛЕКТСТРОЙ»,Восточный ,46,73.45,89.0,0.0,94.62,1721301370
УПРАВЛЯЮЩАЯ КОМПАНИЯ «ПЕРСПЕКТИВА»,Юго-Восточный ,6,73.44,88.0,0.0,95.57,1721301371
«ЖИЛИЩНИК РАЙОНА ТЕКСТИЛЬЩИКИ»,Юго-Восточный ,292,73.42,88.19,0.0,95.35,1721301372
«ЭКСЖИЛ»,Юго-Восточный ,45,73.38,84.74,78.0,98.32,1721301373
«УПРАВЛЯЮЩАЯ КОМПАНИЯ ЭКОЛОГИЧЕСКИЙ ФАКТОР»,Центральный ,86,73.37,88.59,0.0,94.84,1721301374
«ЖИЛИЩНИК САВЕЛОВСКОГО РАЙОНА»,Северный ,200,73.35,88.42,0.0,94.96,1721301376
«ЖИЛИЩНИК РАЙОНА ТРОПАРЕВО-НИКУЛИНО»,Западный ,87,73.32,86.93,0.0,96.38,1721301377
УК «ПЕРФЕКТ ЖКХ»,Северный ,57,73.32,88.13,0.0,95.16,1721301378
«ЖИЛИЩНИК ЯРОСЛАВСКОГО РАЙОНА»,Северо-Восточный ,133,73.2,87.26,0.0,95.74,1721301379
«ЖИЛИЩНИК РАЙОНА ВОЙКОВСКИЙ»,Северный ,230,73.17,87.46,0.0,95.46,1721301380
«ЖИЛИЩНИК ГАГАРИНСКОГО РАЙОНА»,Юго-Западный ,107,72.99,85.97,0.0,96.5,1721301381
«ЖИЛИЩНИК РАЙОНА МАРЬИНА РОЩА»,Северо-Восточный ,187,72.98,87.7,0.0,94.75,1721301382
«ЖИЛИЩНИК РАЙОНА ПЕЧАТНИКИ»,Юго-Восточный ,228,72.94,85.94,0.0,96.4,1721301383
«УПРАВЛЯЮЩАЯ КОМПАНИЯ РИТЦ СЕРВИС»,Северный ,1,72.92,84.0,0.0,98.22,1721301384
«ЖИЛИЩНИК АЛТУФЬЕВСКОГО РАЙОНА»,Северо-Восточный ,112,72.9,87.59,50.0,94.42,1721301385
«ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Юго-Восточный ,183,72.67,83.46,50.0,97.96,1721301386
«ЖИЛИЩНИК РАЙОНА БИРЮЛЕВО ЗАПАДНОЕ»,Южный ,127,72.63,85.96,0.0,95.61,1721301388
«ЖИЛИЩНИК РЯЗАНСКОГО РАЙОНА»,Юго-Восточный ,288,72.61,84.23,0.0,97.29,1721301389
«УК МЕЩАНСКАЯ СЛОБОДА»,Центральный ,8,72.46,95.44,0.0,85.71,1721301390
«ЖИЛИЩНИК РАЙОНА ЯКИМАНКА»,Центральный ,96,72.43,98.97,74.0,81.74,1721301391
«ЖИЛИЩНИК РАЙОНА ЛЕВОБЕРЕЖНЫЙ»,Северный ,32,72.27,87.0,0.0,93.63,1721301392
«ЖИЛИЩНИК БАБУШКИНСКОГО РАЙОНА»,Северо-Восточный ,106,71.88,83.43,0.0,96.28,1721301393
«ЖИЛИЩНИК РАЙОНА ЛЮБЛИНО»,Юго-Восточный ,416,71.76,82.87,50.0,96.28,1721301394
«ЖИЛИЩНИК РАЙОНА КОТЛОВКА»,Юго-Западный ,229,71.65,85.14,0.0,93.98,1721301395
УК «АРГОНАВТО»,Северный ,55,71.62,82.75,86.0,95.88,1721301396
АКЦИОНЕРНОЕ ОБЩЕСТВО «УПРАВЛЯЮЩАЯ КОМПАНИЯ «ГОРОДСКАЯ»,"[Южный , Юго-Восточный ]",56,71.32,80.43,50.0,97.62,1721301397
«ЖИЛЦЕНТР»,"[Южный , Юго-Восточный , Юго-Западный ]",23,71.25,81.0,0.0,97.0,1721301399
ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО «РЭУ 21 РАЙОНА ИЗМАЙЛОВО»,Восточный ,44,71.2,81.22,0.0,96.77,1721301400
«ЖИЛИЩНИК НИЖЕГОРОДСКОГО РАЙОНА»,Юго-Восточный ,178,71.18,85.29,0.0,92.67,1721301401
УПРАВЛЯЮЩАЯ КОМПАНИЯ «ДЭЗ ОТРАДНОЕ»,Северо-Восточный ,25,71.17,81.55,0.0,96.37,1721301402
«ЖИЛИЩНИК БЕСКУДНИКОВСКОГО РАЙОНА»,Северный ,132,71.1,80.11,0.0,97.65,1721301403
«ЛИМК»,Северный ,86,71.0,81.52,0.0,96.14,1721301404
«ЖИЛИЩНИК ЛОСИНООСТРОВСКОГО РАЙОНА»,Северо-Восточный ,169,70.86,81.14,0.0,96.0,1721301405
«ЖИЛИЩНИК РАЙОНА СВИБЛОВО»,Северо-Восточный ,42,70.76,82.74,0.0,94.16,1721301406
«ЖИЛИЩНИК НАГОРНОГО РАЙОНА»,Южный ,196,70.72,80.98,0.0,95.82,1721301407
«УПРАВЛЯЮЩАЯ КОМПАНИЯ «ЯРОСЛАВСКИЙ»,Северо-Восточный ,31,70.6,79.77,0.0,96.73,1721301408
«ЖИЛИЩНИК РАЙОНА ПОКРОВСКОЕ-СТРЕШНЕВО»,Северо-Западный ,192,70.45,87.51,0.0,88.61,1721301409
«ЖИЛИЩНИК ДМИТРОВСКОГО РАЙОНА»,Северный ,198,70.42,78.62,0.0,97.42,1721301411
«УПРАВЛЯЮЩАЯ КОМПАНИЯ ИНФОРМАТ»,Северо-Восточный ,12,70.26,77.0,0.0,98.62,1721301412
«ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ МЕДВЕДКОВО»,Северо-Восточный ,208,70.12,77.37,0.0,97.92,1721301413
«ГРАНАТ»,Северо-Восточный ,40,70.0,84.75,50.0,90.16,1721301414
«ЖИЛИЩНИК РАЙОНА СОКОЛЬНИКИ»,Восточный ,140,69.77,81.39,50.0,92.78,1721301415
«ДИРЕКЦИЯ ЕДИНОГО ЗАКАЗЧИКА РАЙОНА ВЫХИНО»,Юго-Восточный ,130,69.76,78.0,0.0,96.3,1721301416
«УПРАВЛЯЮЩАЯ КОМПАНИЯ РАЙОНА «БЕСКУДНИКОВСКИЙ»,Северный ,29,69.67,80.18,75.0,93.61,1721301417
«ОРБИТА-ХОЛДИНГ»,Северный ,29,69.55,81.83,0.0,92.0,1721301418
«УПРАВЛЯЮЩАЯ КОМПАНИЯ «БАБУШКИНСКИЙ»,Северо-Восточный ,18,69.0,81.39,0.0,91.18,1721301419
«ЖИЛИЩНИК РАЙОНА АЭРОПОРТ»,Северный ,176,68.68,75.65,0.0,96.0,1721301420
«ЖИЛИЩНИК РАЙОНА ЛЕФОРТОВО»,Юго-Восточный ,237,68.44,75.25,0.0,95.84,1721301422
«АРСЕНАЛ»,Западный ,1,68.29,79.61,0.0,91.11,1721301423
«УПРАВЛЯЮЩАЯ КОМПАНИЯ «КОМФОРТ СЕРВИС»,Троицкий ,70,68.0,110.0,0.0,60.0,1721301425
«ЖИЛИЩНИК РАЙОНА ЮЖНОПОРТОВЫЙ»,Юго-Восточный ,191,67.86,72.18,0.0,97.47,1721301426
ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО «РЕМОНТНО-ЭКСПЛУАТАЦИОННОЕ УПРАВЛЕНИЕ № 22 РАЙОНА ИЗМАЙЛОВО»,Восточный ,49,67.77,74.71,0.0,94.72,1721301427
«ЖИЛИЩНИК МОЛЖАНИНОВСКОГО РАЙОНА»,Северный ,11,67.16,70.73,89.0,96.72,1721301428
«РЕМСПЕЦСЕРВИС-ЧН»,"[Южный , Юго-Восточный ]",36,67.13,73.97,94.0,93.38,1721301429
«ГРАД-М»,Троицкий ,1,67.0,100.0,0.0,67.72,1721301430
«ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ ИЗМАЙЛОВО»,Восточный ,271,65.78,67.69,50.0,96.52,1721301431
«ЖИЛИЩНИК РАЙОНА РОСТОКИНО»,Северо-Восточный ,132,64.29,67.81,0.0,92.91,1721301432
«ЖИЛСЕРВИС-КУЗЬМИНКИ»,Юго-Восточный ,23,63.34,70.0,77.0,87.92,1721301433
«ЖИЛИЩНИК РАЙОНА ЮЖНОЕ МЕДВЕДКОВО»,Северо-Восточный ,125,63.25,62.9,0.0,95.22,1721301435
«УМКД»,"[Южный , Юго-Восточный ]",4,61.38,64.0,0.0,89.38,1721301436
«ЖИЛИЩНИК РАЙОНА КУЗЬМИНКИ»,Юго-Восточный ,309,60.45,55.11,0.0,96.0,1721301437
«ТЕХНИЧЕСКАЯ ЭКСПЛУАТАЦИОННАЯ КОМПАНИЯ - ДОМ»,Северо-Западный ,1,59.54,100.0,0.0,48.85,1721301438
«ТЭЗИС»,Северо-Восточный ,3,55.73,41.41,0.0,97.91,1721301439
«УПРАВЛЯЮЩАЯ КОМПАНИЯ КУЗЬМИНКИ»,Юго-Восточный ,45,54.85,45.0,76.0,91.7,1721301440
«УПРАВЛЯЮЩАЯ КОМПАНИЯ АВГУСТ ЖКХ»,Северо-Восточный ,1,54.38,41.64,0.0,94.31,1721301441
«АЛЕВ»,Северо-Восточный ,13,52.41,34.82,0.0,96.2,1721301442
«УПРАВЛЯЮЩАЯ КОМПАНИЯ АРБАТ»,Центральный ,1,50.13,110.0,66.0,15.0,1721301443
УПРАВЛЯЮЩАЯ КОМПАНИЯ «УПРАВДОМ-КУЗЬМИНКИ»,Юго-Восточный ,30,47.6,30.0,77.0,88.54,1721301444
«КОМПЛЕКС-М»,Троицкий ,1,43.74,100.0,0.0,9.34,1721301446
«УК БРИГ»,Северо-Восточный ,5,40.49,6.2,0.0,95.0,1721301447
«КОММУНАЛЬНЫЙ СЕРВИС»,Западный ,17,38.5,0.0,0.0,96.22,1721301448
